frame nummer,x=,y=,time=
406,185,615,27.35240387916565
406,185,649,27.35240387916565
406,75,489,27.352903604507446
406,84,590,27.352903604507446
406,109,624,27.352903604507446
406,109,649,27.352903604507446
406,109,413,27.352903604507446
406,143,388,27.352903604507446
406,84,413,27.352903604507446
406,151,413,27.352903604507446
406,480,649,27.35440421104431
406,480,649,27.35440421104431
406,388,649,27.35440421104431
407,143,489,27.421916484832764
407,118,413,27.421916484832764
407,185,480,27.421916484832764
407,210,582,27.421916484832764
407,185,615,27.421916484832764
407,185,624,27.421916484832764
407,75,489,27.421916484832764
407,84,582,27.421916484832764
407,109,624,27.421916484832764
407,109,649,27.421916484832764
407,143,388,27.421916484832764
407,109,413,27.421916484832764
407,151,413,27.421916484832764
407,480,649,27.42241644859314
407,480,649,27.422916173934937
407,388,649,27.422916173934937
408,143,489,27.4894278049469
408,118,413,27.4894278049469
408,185,480,27.4894278049469
408,210,582,27.4894278049469
408,143,615,27.4894278049469
408,185,649,27.4894278049469
408,84,489,27.4894278049469
408,84,582,27.4894278049469
408,118,615,27.4894278049469
408,109,649,27.4894278049469
408,109,413,27.4894278049469
408,143,413,27.4894278049469
408,109,413,27.4894278049469
408,151,413,27.4894278049469
408,480,649,27.49042773246765
408,480,649,27.49042773246765
408,388,649,27.49042773246765
408,388,649,27.49042773246765
409,143,489,27.55493950843811
409,118,421,27.55493950843811
409,185,480,27.55493950843811
409,210,582,27.55493950843811
409,185,624,27.55493950843811
409,185,649,27.55493950843811
409,84,489,27.55493950843811
409,84,590,27.55493950843811
409,118,624,27.55493950843811
409,109,658,27.55493950843811
409,118,413,27.55493950843811
409,143,413,27.55493950843811
409,109,421,27.555439472198486
409,151,413,27.555439472198486
409,480,649,27.55593991279602
409,480,649,27.55593991279602
409,388,649,27.55593991279602
409,388,649,27.55593991279602
410,143,489,27.619950771331787
410,118,413,27.619950771331787
410,185,489,27.619950771331787
410,210,582,27.619950771331787
410,118,590,27.619950771331787
410,185,649,27.619950771331787
410,84,489,27.619950771331787
410,84,590,27.619950771331787
410,118,615,27.619950771331787
410,109,649,27.619950771331787
410,143,413,27.619950771331787
410,109,421,27.619950771331787
410,151,413,27.620450973510746
410,480,649,27.62145161628723
410,480,649,27.62145161628723
410,388,649,27.62145161628723
410,388,649,27.62145161628723
411,143,489,27.68446350097656
411,118,413,27.68446350097656
411,185,480,27.68446350097656
411,210,582,27.68446350097656
411,177,615,27.68446350097656
411,185,624,27.68446350097656
411,75,489,27.68446350097656
411,84,582,27.684962511062626
411,118,624,27.684962511062626
411,109,649,27.684962511062626
411,109,413,27.684962511062626
411,143,413,27.684962511062626
411,84,413,27.684962511062626
411,151,413,27.684962511062626
411,480,649,27.685962200164795
411,480,649,27.685962200164795
411,413,649,27.685962200164795
411,388,649,27.685962200164795
412,480,649,27.748973608016968
412,480,649,27.748973608016968
412,388,649,27.748973608016968
412,388,658,27.748973608016968
412,143,489,27.749474048614506
412,118,413,27.749474048614506
412,185,489,27.749474048614506
412,210,582,27.749474048614506
412,185,615,27.749474048614506
412,185,649,27.749474048614506
412,75,489,27.74997353553772
412,84,582,27.74997353553772
412,109,624,27.74997353553772
412,109,658,27.74997353553772
412,109,413,27.74997353553772
412,143,413,27.74997353553772
412,84,413,27.74997353553772
412,151,413,27.74997353553772
413,118,489,27.811484336853027
413,118,413,27.811484336853027
413,185,489,27.811984062194824
413,185,590,27.811984062194824
413,177,615,27.811984062194824
413,185,649,27.811984062194824
413,75,489,27.811984062194824
413,84,590,27.811984062194824
413,151,582,27.811984062194824
413,109,658,27.811984062194824
413,109,413,27.811984062194824
413,143,413,27.811984062194824
413,84,413,27.811984062194824
413,151,413,27.811984062194824
413,455,649,27.81248426437378
413,388,658,27.81248426437378
414,118,489,27.872995376586918
414,118,413,27.872995376586918
414,177,489,27.872995376586918
414,185,590,27.872995376586918
414,118,582,27.872995376586918
414,185,658,27.872995376586918
414,75,489,27.87349557876587
414,84,590,27.87349557876587
414,143,556,27.87349557876587
414,109,658,27.87349557876587
414,109,413,27.87349557876587
414,143,413,27.87349557876587
414,84,413,27.87349557876587
414,151,413,27.87349557876587
414,480,649,27.873995780944824
414,455,649,27.873995780944824
414,388,658,27.873995780944824
415,118,489,27.934005975723267
415,118,413,27.934005975723267
415,177,489,27.934005975723267
415,185,590,27.934005975723267
415,177,658,27.934005975723267
415,75,489,27.934005975723267
415,75,582,27.934005975723267
415,143,548,27.934005975723267
415,109,658,27.934005975723267
415,109,413,27.934005975723267
415,143,388,27.934005975723267
415,84,413,27.934005975723267
415,151,413,27.934005975723267
415,480,649,27.9345064163208
415,455,649,27.93500566482544
415,388,658,27.93500566482544
416,118,489,27.99301552772522
416,118,413,27.99301552772522
416,177,489,27.99301552772522
416,185,582,27.99301552772522
416,109,582,27.99301552772522
416,177,658,27.99301552772522
416,75,489,27.99301552772522
416,75,582,27.99301552772522
416,143,548,27.99301552772522
416,109,658,27.99301552772522
416,109,413,27.99301552772522
416,84,413,27.99301552772522
416,151,413,27.99301552772522
416,480,649,27.99401593208313
416,455,649,27.994516372680664
416,388,649,27.994516372680664
417,118,489,28.054527282714844
417,118,413,28.054527282714844
417,177,489,28.054527282714844
417,185,582,28.054527282714844
417,109,590,28.054527282714844
417,177,658,28.054527282714844
417,75,489,28.054527282714844
417,75,582,28.054527282714844
417,143,548,28.054527282714844
417,84,658,28.054527282714844
417,109,413,28.054527282714844
417,143,388,28.054527282714844
417,84,413,28.05502653121948
417,151,413,28.05502653121948
417,480,649,28.05552673339844
417,455,649,28.05552673339844
417,413,649,28.05552673339844
417,388,649,28.05552673339844
418,480,649,28.117037534713745
418,455,649,28.117037534713745
418,413,649,28.117537260055546
418,388,658,28.117537260055546
418,118,489,28.11803770065308
418,118,413,28.11803770065308
418,177,489,28.11803770065308
418,185,590,28.11803770065308
418,109,582,28.11803770065308
418,177,658,28.11803770065308
418,75,489,28.11803770065308
418,75,590,28.11803770065308
418,143,556,28.11803770065308
418,109,683,28.11803770065308
418,109,413,28.11803770065308
418,84,413,28.11803770065308
418,151,413,28.11803770065308
419,480,649,28.180548429489136
419,455,649,28.180548429489136
419,388,649,28.180548429489136
419,118,489,28.18104910850525
419,118,413,28.18104910850525
419,177,489,28.18104910850525
419,185,590,28.18104910850525
419,109,582,28.18104910850525
419,177,658,28.18104910850525
419,75,489,28.18104910850525
419,75,582,28.18104910850525
419,143,548,28.181549072265625
419,84,658,28.181549072265625
419,109,413,28.181549072265625
419,143,388,28.181549072265625
419,84,413,28.181549072265625
419,151,413,28.181549072265625
420,480,649,28.242560148239136
420,455,649,28.242560148239136
420,413,649,28.242560148239136
420,388,658,28.242560148239136
420,118,489,28.244059801101685
420,118,413,28.244059801101685
420,177,489,28.244059801101685
420,177,590,28.244059801101685
420,109,582,28.244059801101685
420,177,658,28.244059801101685
420,75,489,28.2445604801178
420,75,590,28.2445604801178
420,143,548,28.2445604801178
420,109,658,28.2445604801178
420,109,413,28.2445604801178
420,84,413,28.2445604801178
420,151,413,28.2445604801178
421,455,649,28.30606985092163
421,455,649,28.30606985092163
421,413,649,28.306569814682007
421,388,658,28.306569814682007
421,118,489,28.309070348739624
421,118,421,28.309070348739624
421,177,489,28.309070348739624
421,185,590,28.309070348739624
421,109,590,28.309070348739624
421,177,658,28.309070348739624
421,75,514,28.309070348739624
421,75,582,28.309070348739624
421,143,548,28.309070348739624
421,109,658,28.309070348739624
421,109,413,28.3095703125
421,143,413,28.3095703125
421,84,421,28.3095703125
421,151,413,28.3095703125
422,480,649,28.37408232688904
422,455,649,28.37408232688904
422,413,649,28.37408232688904
422,388,658,28.37408232688904
422,118,489,28.37658214569092
422,118,421,28.37658214569092
422,177,489,28.37658214569092
422,185,590,28.37658214569092
422,109,590,28.37658214569092
422,177,658,28.37708282470703
422,75,514,28.37708282470703
422,75,590,28.37708282470703
422,143,548,28.37708282470703
422,109,683,28.37708282470703
422,109,413,28.37708282470703
422,143,413,28.37708282470703
422,84,421,28.37708282470703
422,151,421,28.37708282470703
423,480,649,28.43859434127808
423,455,649,28.43859434127808
423,413,649,28.43909382820129
423,388,658,28.43909382820129
423,118,489,28.44159436225891
423,118,421,28.44159436225891
423,177,489,28.44159436225891
423,185,590,28.44159436225891
423,177,658,28.44159436225891
423,75,514,28.44159436225891
423,75,590,28.44159436225891
423,143,556,28.44159436225891
423,109,683,28.44159436225891
423,109,413,28.44159436225891
423,143,413,28.44159436225891
423,84,421,28.44159436225891
423,151,413,28.44159436225891
424,480,649,28.502604484558105
424,455,649,28.502604484558105
424,388,649,28.502604484558105
424,388,658,28.502604484558105
424,118,489,28.50510549545288
424,118,421,28.50510549545288
424,177,489,28.50510549545288
424,185,590,28.50510549545288
424,177,658,28.50510549545288
424,75,514,28.50510549545288
424,75,590,28.50510549545288
424,143,556,28.50510549545288
424,109,683,28.50510549545288
424,109,413,28.50510549545288
424,143,413,28.50510549545288
424,84,421,28.50510549545288
424,151,413,28.5056049823761
425,480,649,28.57011604309082
425,455,649,28.57011604309082
425,413,649,28.57011604309082
425,388,658,28.57011604309082
425,118,489,28.57261729240417
425,118,421,28.57261729240417
425,177,489,28.57261729240417
425,185,590,28.57261729240417
425,177,658,28.57261729240417
425,75,514,28.57261729240417
425,75,590,28.57261729240417
425,143,556,28.57261729240417
425,109,683,28.57261729240417
425,109,413,28.57261729240417
425,143,413,28.57261729240417
425,84,421,28.57261729240417
425,151,413,28.57261729240417
426,480,649,28.63562750816345
426,455,649,28.63562750816345
426,388,658,28.636127471923828
426,118,514,28.63712763786316
426,118,421,28.63712763786316
426,177,489,28.63712763786316
426,185,590,28.63712763786316
426,177,658,28.63712763786316
426,75,514,28.63712763786316
426,75,590,28.63712763786316
426,143,556,28.63712763786316
426,109,683,28.63712763786316
426,109,413,28.637627840042114
426,143,413,28.637627840042114
426,84,421,28.637627840042114
426,151,421,28.637627840042114
427,480,649,28.703139543533325
427,455,649,28.703139543533325
427,388,649,28.703139543533325
427,118,489,28.7056405544281
427,118,421,28.7056405544281
427,185,489,28.7056405544281
427,185,590,28.7056405544281
427,177,658,28.7056405544281
427,75,514,28.7056405544281
427,75,590,28.7056405544281
427,143,556,28.7056405544281
427,109,683,28.7056405544281
427,109,413,28.7056405544281
427,143,413,28.7056405544281
427,84,421,28.7056405544281
427,151,413,28.7056405544281
428,480,649,28.76865100860596
428,455,649,28.76865100860596
428,388,649,28.769150972366333
428,118,489,28.77165150642395
428,118,421,28.77165150642395
428,177,489,28.77165150642395
428,185,590,28.77165150642395
428,177,658,28.77165150642395
428,75,514,28.77165150642395
428,75,590,28.77165150642395
428,143,556,28.77165150642395
428,109,683,28.77165150642395
428,109,413,28.77165150642395
428,143,413,28.77165150642395
428,84,421,28.77165150642395
428,151,413,28.77165150642395
429,480,649,28.83516240119934
429,455,649,28.83516240119934
429,388,658,28.83516240119934
429,118,489,28.83816337585449
429,118,421,28.83816337585449
429,177,489,28.83816337585449
429,185,590,28.83816337585449
429,177,658,28.83816337585449
429,75,514,28.83816337585449
429,75,590,28.83816337585449
429,143,556,28.83816337585449
429,109,683,28.83816337585449
429,109,413,28.83816337585449
429,143,413,28.83816337585449
429,84,421,28.83816337585449
429,151,413,28.83816337585449
430,480,649,28.900673866271973
430,455,649,28.900673866271973
430,388,649,28.900673866271973
430,118,489,28.903674602508545
430,118,421,28.903674602508545
430,185,489,28.903674602508545
430,185,590,28.903674602508545
430,177,658,28.903674602508545
430,75,514,28.903674602508545
430,75,590,28.903674602508545
430,143,556,28.903674602508545
430,109,683,28.903674602508545
430,109,413,28.903674602508545
430,143,413,28.903674602508545
430,84,421,28.903674602508545
430,151,421,28.903674602508545
431,480,649,28.968185663223267
431,455,649,28.968185663223267
431,388,649,28.968185663223267
431,118,489,28.970685958862305
431,118,421,28.970685958862305
431,185,489,28.971186876297
431,185,590,28.971186876297
431,185,658,28.971186876297
431,75,514,28.971186876297
431,84,590,28.971186876297
431,143,556,28.971186876297
431,109,683,28.971186876297
431,109,413,28.971186876297
431,143,413,28.971186876297
431,84,421,28.971186876297
431,151,413,28.971186876297
432,480,649,29.032697200775143
432,455,649,29.032697200775143
432,388,649,29.032697200775143
432,118,514,29.03419804573059
432,118,421,29.03419804573059
432,185,489,29.03419804573059
432,185,615,29.03419804573059
432,185,658,29.03419804573059
432,75,514,29.03419804573059
432,75,590,29.03419804573059
432,143,556,29.03419804573059
432,109,683,29.03419804573059
432,109,413,29.03419804573059
432,143,413,29.03419804573059
432,84,421,29.03419804573059
432,151,421,29.03419804573059
433,480,649,29.099708080291748
433,455,649,29.099708080291748
433,388,649,29.1002094745636
433,118,514,29.101208686828613
433,118,421,29.101208686828613
433,185,489,29.101208686828613
433,185,615,29.101208686828613
433,177,658,29.101208686828613
433,75,514,29.101208686828613
433,75,590,29.101208686828613
433,143,582,29.101208686828613
433,109,683,29.101208686828613
433,109,413,29.101709604263306
433,143,413,29.101709604263306
433,84,421,29.101709604263306
433,151,421,29.101709604263306
434,480,649,29.16571974754333
434,455,649,29.16571974754333
434,388,649,29.16571974754333
434,388,658,29.16571974754333
434,118,514,29.16772079467773
434,118,421,29.16772079467773
434,185,489,29.16772079467773
434,185,615,29.16772079467773
434,118,590,29.16772079467773
434,177,658,29.16772079467773
434,75,514,29.16772079467773
434,84,590,29.16772079467773
434,151,556,29.16772079467773
434,109,683,29.16772079467773
434,109,413,29.16772079467773
434,143,413,29.16772079467773
434,84,421,29.16772079467773
434,151,421,29.16772079467773
435,480,649,29.233731985092163
435,455,649,29.233731985092163
435,388,649,29.234232425689697
435,388,658,29.234232425689697
435,118,514,29.23523211479187
435,118,421,29.23523211479187
435,185,489,29.23523211479187
435,185,615,29.23523211479187
435,185,658,29.23523211479187
435,75,514,29.23523211479187
435,84,590,29.23523211479187
435,151,582,29.23523211479187
435,109,683,29.23523211479187
435,109,413,29.235732555389404
435,143,413,29.235732555389404
435,84,421,29.235732555389404
435,151,421,29.235732555389404
436,480,649,29.30124282836914
436,455,649,29.30124282836914
436,388,649,29.30124282836914
436,118,514,29.303242921829224
436,118,421,29.303242921829224
436,185,489,29.303242921829224
436,185,615,29.303242921829224
436,185,658,29.303242921829224
436,75,514,29.303242921829224
436,75,590,29.303242921829224
436,143,556,29.303743600845337
436,109,683,29.303743600845337
436,109,413,29.303743600845337
436,143,413,29.303743600845337
436,84,421,29.303743600845337
436,151,421,29.303743600845337
437,480,649,29.373255729675293
437,455,649,29.373255729675293
437,388,658,29.373255729675293
437,118,489,29.376256942749023
437,118,421,29.376256942749023
437,185,489,29.376256942749023
437,210,590,29.376256942749023
437,118,590,29.376256942749023
437,185,658,29.376256942749023
437,75,514,29.376256942749023
437,84,590,29.376256942749023
437,118,624,29.376256942749023
437,109,658,29.376256942749023
437,109,413,29.376256942749023
437,143,413,29.376256942749023
437,84,421,29.376256942749023
437,151,421,29.376256942749023
438,480,649,29.44326758384705
438,455,649,29.44326758384705
438,388,658,29.44326758384705
438,118,489,29.445267915725708
438,118,421,29.445267915725708
438,185,489,29.445267915725708
438,210,590,29.445267915725708
438,143,615,29.445267915725708
438,185,658,29.445267915725708
438,75,514,29.445267915725708
438,75,590,29.445267915725708
438,118,615,29.445267915725708
438,109,658,29.445267915725708
438,109,413,29.445267915725708
438,143,413,29.445267915725708
438,84,421,29.445267915725708
438,151,413,29.445267915725708
439,480,649,29.50978136062622
439,455,649,29.50978136062622
439,388,649,29.50978136062622
439,388,658,29.50978136062622
439,143,489,29.512280225753784
439,118,421,29.512280225753784
439,185,489,29.512280225753784
439,210,590,29.51277995109558
439,151,615,29.51277995109558
439,185,658,29.51277995109558
439,75,514,29.51277995109558
439,75,590,29.51277995109558
439,109,624,29.51277995109558
439,109,658,29.51277995109558
439,109,413,29.51277995109558
439,143,413,29.51277995109558
439,84,421,29.51277995109558
439,151,413,29.51277995109558
440,480,649,29.57829189300537
440,455,649,29.57829189300537
440,388,649,29.57829189300537
440,388,658,29.578791618347168
440,143,489,29.581292629241943
440,118,421,29.581292629241943
440,185,489,29.581292629241943
440,210,590,29.581292629241943
440,151,615,29.581292629241943
440,185,658,29.581292629241943
440,75,514,29.581292629241943
440,84,590,29.581292629241943
440,118,624,29.581292629241943
440,109,658,29.581292629241943
440,109,413,29.581292629241943
440,143,413,29.581292629241943
440,84,421,29.581292629241943
440,151,413,29.581292629241943
441,480,649,29.6508047580719
441,480,649,29.6508047580719
441,388,649,29.6508047580719
441,388,658,29.6508047580719
441,143,489,29.653305053710938
441,118,421,29.653305053710938
441,185,489,29.653305053710938
441,210,590,29.653305053710938
441,151,615,29.653305053710938
441,185,649,29.65380549430847
441,75,514,29.65380549430847
441,84,590,29.65380549430847
441,118,615,29.65380549430847
441,109,658,29.65380549430847
441,109,413,29.65380549430847
441,143,413,29.65380549430847
441,84,421,29.65380549430847
441,151,413,29.65380549430847
442,480,649,29.722820043563843
442,480,649,29.722820043563843
442,388,649,29.722820043563843
442,388,649,29.722820043563843
442,143,489,29.72482132911682
442,118,421,29.72482132911682
442,185,489,29.72532200813293
442,210,582,29.72532200813293
442,151,615,29.72532200813293
442,185,649,29.72532200813293
442,75,514,29.72532200813293
442,84,590,29.72532200813293
442,118,615,29.72532200813293
442,118,658,29.72532200813293
442,118,413,29.72532200813293
442,143,413,29.72532200813293
442,84,421,29.72532200813293
442,151,413,29.72532200813293
443,480,649,29.79283332824707
443,480,649,29.79283332824707
443,388,649,29.79283332824707
443,143,489,29.794832944869995
443,118,421,29.794832944869995
443,185,489,29.794832944869995
443,210,582,29.794832944869995
443,151,615,29.794832944869995
443,185,649,29.794832944869995
443,84,489,29.794832944869995
443,75,590,29.794832944869995
443,118,615,29.794832944869995
443,109,658,29.794832944869995
443,118,413,29.794832944869995
443,143,413,29.794832944869995
443,109,421,29.794832944869995
443,151,413,29.794832944869995
444,480,649,29.86284565925598
444,480,649,29.86284565925598
444,413,649,29.86334562301636
444,413,649,29.86334562301636
444,143,489,29.86434531211853
444,143,421,29.86434531211853
444,185,489,29.86434531211853
444,210,582,29.86434531211853
444,151,615,29.86434531211853
444,185,658,29.86434531211853
444,84,489,29.86434531211853
444,84,590,29.86434531211853
444,118,624,29.86434531211853
444,109,658,29.86434531211853
444,118,413,29.86434531211853
444,143,413,29.86434531211853
444,109,421,29.864845514297485
444,151,413,29.864845514297485
445,480,649,29.932356119155884
445,480,649,29.932356119155884
445,413,649,29.932356119155884
445,413,649,29.932356119155884
445,143,489,29.93285632133484
445,143,421,29.93285632133484
445,185,489,29.93285632133484
445,210,582,29.93285632133484
445,177,624,29.93285632133484
445,185,649,29.93285632133484
445,84,489,29.93285632133484
445,84,590,29.93285632133484
445,118,624,29.93285632133484
445,109,658,29.93285632133484
445,118,413,29.93285632133484
445,143,413,29.93335628509521
445,109,421,29.93335628509521
445,151,413,29.93335628509521
446,480,649,29.99986934661865
446,480,649,29.99986934661865
446,413,649,29.99986934661865
446,413,658,29.99986934661865
446,143,489,30.000368356704712
446,143,421,30.000368356704712
446,210,489,30.000368356704712
446,219,582,30.000368356704712
446,185,624,30.000368356704712
446,185,649,30.000368356704712
446,84,489,30.000368356704712
446,84,590,30.000869274139404
446,118,624,30.000869274139404
446,118,658,30.000869274139404
446,118,413,30.000869274139404
446,143,413,30.000869274139404
446,109,421,30.000869274139404
446,151,413,30.000869274139404
447,489,649,30.070881366729736
447,480,649,30.071381092071533
447,413,649,30.071381092071533
447,413,658,30.071381092071533
447,143,489,30.07388162612915
447,143,421,30.07388162612915
447,185,489,30.07388162612915
447,210,582,30.07388162612915
447,185,624,30.07388162612915
447,185,658,30.07388162612915
447,84,514,30.07388162612915
447,84,590,30.07388162612915
447,109,649,30.07388162612915
447,118,658,30.07388162612915
447,118,413,30.07388162612915
447,143,413,30.07388162612915
447,109,421,30.07388162612915
447,177,413,30.07388162612915
448,480,649,30.13989305496216
448,480,649,30.13989305496216
448,354,582,30.13989305496216
448,413,649,30.13989305496216
448,413,658,30.13989305496216
448,143,489,30.141892910003666
448,143,421,30.141892910003666
448,185,489,30.141892910003666
448,210,590,30.142394065856934
448,151,624,30.142394065856934
448,185,649,30.142394065856934
448,84,489,30.142394065856934
448,84,590,30.142394065856934
448,109,624,30.142394065856934
448,118,658,30.142394065856934
448,118,413,30.142394065856934
448,143,413,30.142394065856934
448,109,421,30.142394065856934
448,177,413,30.142394065856934
449,480,649,30.21090507507324
449,480,649,30.21090507507324
449,354,590,30.21090507507324
449,413,649,30.21090507507324
449,413,658,30.21090507507324
449,143,489,30.21190571784973
449,143,421,30.21190571784973
449,210,489,30.21190571784973
449,210,590,30.21190571784973
449,151,624,30.21190571784973
449,185,649,30.21190571784973
449,84,489,30.21190571784973
449,84,582,30.21190571784973
449,109,624,30.21190571784973
449,118,658,30.21190571784973
449,118,413,30.21190571784973
449,151,413,30.21190571784973
449,109,413,30.21190571784973
449,177,413,30.21190571784973
450,489,649,30.2804172039032
450,480,649,30.2804172039032
450,413,649,30.2804172039032
450,413,649,30.2804172039032
450,143,489,30.281418085098267
450,143,421,30.281917810440063
450,210,489,30.281917810440063
450,210,590,30.281917810440063
450,151,615,30.281917810440063
450,185,649,30.281917810440063
450,84,489,30.281917810440063
450,84,582,30.281917810440063
450,109,624,30.281917810440063
450,118,649,30.281917810440063
450,118,413,30.281917810440063
450,143,413,30.281917810440063
450,109,413,30.281917810440063
450,177,413,30.281917810440063
451,489,649,30.349929332733154
451,480,649,30.349929332733154
451,413,649,30.349929332733154
451,143,489,30.35042977333069
451,143,421,30.35042977333069
451,210,489,30.35042977333069
451,210,590,30.35042977333069
451,151,615,30.35042977333069
451,185,649,30.35042977333069
451,84,489,30.35042977333069
451,84,590,30.35042977333069
451,118,624,30.35042977333069
451,118,649,30.35042977333069
451,118,413,30.35042977333069
451,151,413,30.35042977333069
451,109,413,30.35042977333069
451,177,413,30.35042977333069
452,489,649,30.42594313621521
452,480,649,30.42594313621521
452,421,649,30.42594313621521
452,413,649,30.42594313621521
452,151,489,30.427943468093872
452,143,421,30.427943468093872
452,210,489,30.428443670272827
452,210,582,30.428443670272827
452,143,615,30.428443670272827
452,210,649,30.428443670272827
452,84,489,30.428443670272827
452,84,582,30.428443670272827
452,118,615,30.428443670272827
452,118,658,30.428443670272827
452,118,413,30.428443670272827
452,151,413,30.428443670272827
452,109,421,30.428443670272827
452,177,413,30.428443670272827
453,489,649,30.50195598602295
453,480,649,30.50195598602295
453,413,649,30.50195598602295
453,413,658,30.50195598602295
453,151,489,30.502455949783325
453,143,421,30.502455949783325
453,210,489,30.502455949783325
453,210,582,30.502455949783325
453,143,590,30.502455949783325
453,210,649,30.502455949783325
453,84,489,30.502455949783325
453,109,590,30.502455949783325
453,151,615,30.502455949783325
453,143,658,30.502455949783325
453,118,413,30.502455949783325
453,151,413,30.502455949783325
453,109,421,30.502455949783325
453,177,413,30.502455949783325
454,151,489,30.57196831703186
454,143,421,30.57196831703186
454,210,489,30.57196831703186
454,210,582,30.57196831703186
454,143,615,30.57196831703186
454,210,649,30.57196831703186
454,84,489,30.57196831703186
454,109,582,30.57196831703186
454,143,615,30.57196831703186
454,118,649,30.57196831703186
454,118,413,30.57196831703186
454,151,413,30.57196831703186
454,109,413,30.57196831703186
454,177,413,30.57196831703186
454,489,658,30.57296895980835
454,489,649,30.57296895980835
454,421,649,30.57296895980835
454,413,658,30.57296895980835
455,151,489,30.649481296539307
455,143,421,30.649481296539307
455,210,489,30.649481296539307
455,210,582,30.649481296539307
455,151,615,30.649481296539307
455,210,649,30.649481296539307
455,84,489,30.649481296539307
455,109,590,30.649481296539307
455,143,615,30.649481296539307
455,143,658,30.649481296539307
455,118,413,30.649481296539307
455,151,413,30.649481296539307
455,109,413,30.649481296539307
455,177,413,30.649481296539307
455,489,649,30.650482654571533
455,489,649,30.650482654571533
455,421,649,30.650482654571533
455,413,658,30.650482654571533
456,421,649,30.72249436378479
456,413,658,30.72249436378479
456,151,489,30.72349500656128
456,143,421,30.723995208740234
456,210,489,30.723995208740234
456,210,582,30.723995208740234
456,143,590,30.723995208740234
456,210,649,30.723995208740234
456,84,489,30.723995208740234
456,109,582,30.723995208740234
456,151,582,30.723995208740234
456,118,658,30.723995208740234
456,143,413,30.723995208740234
456,151,413,30.723995208740234
456,109,421,30.723995208740234
456,177,413,30.723995208740234
457,421,649,30.794006824493408
457,413,658,30.794006824493408
457,151,489,30.795507431030277
457,143,421,30.795507431030277
457,210,489,30.795507431030277
457,210,582,30.795507431030277
457,143,590,30.795507431030277
457,210,649,30.795507431030277
457,84,489,30.795507431030277
457,84,582,30.795507431030277
457,151,582,30.795507431030277
457,118,649,30.795507431030277
457,143,413,30.795507431030277
457,151,413,30.796007871627808
457,109,421,30.796007871627808
457,177,413,30.796007871627808
458,421,649,30.865519762039185
458,413,658,30.865519762039185
458,151,489,30.866020441055294
458,143,421,30.866020441055294
458,210,489,30.866020441055294
458,210,582,30.866020441055294
458,143,590,30.866020441055294
458,210,649,30.866020441055294
458,84,489,30.866020441055294
458,109,582,30.86651945114136
458,143,615,30.86651945114136
458,118,649,30.86651945114136
458,143,413,30.86651945114136
458,151,413,30.86651945114136
458,118,421,30.86651945114136
458,177,413,30.86651945114136
459,421,649,30.9375319480896
459,413,658,30.9375319480896
459,151,489,30.93803238868713
459,151,421,30.93803238868713
459,210,489,30.93803238868713
459,210,582,30.93803238868713
459,143,590,30.93803238868713
459,210,649,30.93803238868713
459,109,489,30.93803238868713
459,109,590,30.93803238868713
459,177,556,30.93803238868713
459,143,658,30.93803238868713
459,143,413,30.93803238868713
459,151,413,30.93803238868713
459,118,421,30.93853163719177
459,177,413,30.93853163719177
460,151,489,31.0090446472168
460,143,421,31.0090446472168
460,210,489,31.0090446472168
460,219,590,31.0090446472168
460,143,590,31.0090446472168
460,210,649,31.0090446472168
460,109,489,31.0090446472168
460,109,582,31.0090446472168
460,177,556,31.0090446472168
460,118,658,31.0090446472168
460,143,413,31.0090446472168
460,151,413,31.0090446472168
460,118,421,31.0090446472168
460,177,413,31.0090446472168
461,151,489,31.086057901382446
461,151,421,31.086057901382446
461,210,489,31.086057901382446
461,210,590,31.086057901382446
461,143,590,31.086057901382446
461,210,649,31.086057901382446
461,109,489,31.086057901382446
461,109,582,31.086057901382446
461,177,556,31.086057901382446
461,143,658,31.086057901382446
461,143,413,31.086057901382446
461,151,413,31.086057901382446
461,118,421,31.086557626724243
461,177,413,31.086557626724243
462,151,489,31.160570859909058
462,151,421,31.160570859909058
462,210,489,31.161071062088013
462,210,582,31.161071062088013
462,143,590,31.161071062088013
462,210,649,31.161071062088013
462,109,489,31.161071062088013
462,109,590,31.161071062088013
462,177,556,31.161071062088013
462,143,658,31.161071062088013
462,143,413,31.161071062088013
462,151,413,31.161071062088013
462,118,421,31.161071062088013
462,177,413,31.161071062088013
463,151,489,31.23208260536194
463,151,421,31.23208260536194
463,210,489,31.23258376121521
463,210,582,31.23258376121521
463,143,582,31.23258376121521
463,210,649,31.23258376121521
463,109,489,31.23258376121521
463,109,582,31.23258376121521
463,177,548,31.23258376121521
463,143,658,31.23258376121521
463,143,413,31.23258376121521
463,151,413,31.23258376121521
463,118,421,31.23258376121521
463,185,413,31.23258376121521
464,151,489,31.30709671974182
464,151,413,31.30709671974182
464,210,480,31.30709671974182
464,219,582,31.30709671974182
464,151,582,31.30709671974182
464,210,649,31.30709671974182
464,109,489,31.30709671974182
464,118,582,31.30709671974182
464,177,548,31.30709671974182
464,143,658,31.30709671974182
464,143,413,31.30709671974182
464,118,413,31.30709671974182
464,185,413,31.30709671974182
465,151,489,31.3861095905304
465,151,413,31.3861095905304
465,210,489,31.3861095905304
465,219,582,31.3861095905304
465,143,582,31.3861095905304
465,210,649,31.3861095905304
465,109,489,31.3861095905304
465,109,582,31.3861095905304
465,177,548,31.3861095905304
