frame nummer,x1=,y1=,x2=,y2=,time=
373,82,368,228,608,31.55756521224976
374,81,368,227,608,31.63456153869629
375,80,369,226,608,31.711560249328613
376,79,370,226,609,31.78857040405273
377,79,370,226,609,31.86606287956237
378,80,371,226,610,31.94387364387512
379,80,372,226,611,32.01976013183594
380,79,372,225,611,32.09836292266846
381,78,372,225,612,32.17533802986145
382,77,373,225,614,32.25204586982727
383,78,373,224,614,32.32956337928772
384,77,372,223,613,32.406883239746094
385,75,371,222,612,32.48391389846802
386,73,370,221,611,32.563910722732544
387,71,369,220,611,32.64275026321411
388,69,369,220,611,32.71941423416138
389,69,368,219,610,32.79692530632019
390,69,367,218,608,32.87408232688904
391,69,367,218,608,32.94991183280945
392,67,369,216,611,33.0272536277771
393,66,373,215,615,33.10528516769409
394,66,371,215,614,33.18203949928284
395,67,371,216,614,33.25856423377991
396,67,370,216,613,33.336755990982056
397,67,372,215,614,33.4123957157135
398,66,374,215,617,33.48909521102905
399,65,374,214,616,33.56812167167664
400,65,374,214,615,33.644140005111694
401,64,373,214,613,33.72209167480469
402,64,371,214,614,33.79912304878235
403,63,373,212,614,33.87725567817688
404,60,371,212,614,33.95341992378235
405,59,370,211,613,34.0314519405365
406,60,370,211,613,34.10877871513367
407,61,370,212,613,34.18477439880371
408,61,373,212,616,34.26311135292053
409,63,376,212,617,34.33947205543518
410,61,374,212,616,34.41610026359558
411,58,373,210,615,34.494637966156006
412,57,373,209,616,34.571600914001465
413,56,373,207,615,34.649120569229126
414,55,372,204,614,34.72644782066345
415,53,371,202,615,34.804113149642944
416,51,371,201,614,34.880497217178345
417,50,370,200,614,34.95761585235596
418,50,372,200,615,35.03659915924072
419,50,371,200,614,35.11510705947876
420,50,372,200,615,35.19062066078186
421,50,374,201,618,35.266791582107544
422,51,376,202,619,35.34326529502869
423,52,376,203,619,35.42290139198303
424,52,376,203,619,35.49954295158386
425,52,376,203,619,35.575382471084595
426,53,378,204,620,35.65127182006836
427,54,376,204,620,35.729968309402466
428,54,376,204,619,35.807613372802734
429,54,376,204,620,35.883941650390625
430,54,378,205,621,35.9609580039978
431,54,378,205,620,36.03862380981445
432,54,379,205,621,36.115455627441406
433,54,380,206,622,36.19263315200806
434,56,381,207,623,36.26911950111389
435,56,380,207,622,36.34670686721802
436,55,380,205,621,36.424444913864136
437,55,380,206,621,36.50213170051575
438,57,381,207,621,36.578035831451416
439,58,379,209,620,36.65656518936157
440,58,379,209,620,36.73458480834961
441,59,379,209,620,36.81060004234314
442,63,379,211,621,36.887672424316406
443,63,379,212,620,36.96608233451843
444,64,376,212,619,37.04294514656067
445,65,375,213,618,37.1191463470459
446,66,376,215,619,37.19717669487
447,68,378,216,620,37.27412676811218
448,68,376,218,619,37.351454973220825
449,69,374,219,617,37.43046808242798
450,71,373,220,616,37.50749921798706
451,72,373,221,616,37.58482050895691
452,74,373,222,616,37.66212248802185
453,76,375,224,617,37.7396411895752
454,77,375,224,617,37.8158905506134
455,77,375,225,617,37.89315867424011
456,78,378,226,618,37.97099614143372
457,78,378,226,619,38.04822373390198
458,79,378,227,618,38.12626099586487
