frame nummer,x1=,y1=,x2=,y2=,time=
785,36,317,176,505,62.16177749633789
789,33,319,163,506,62.47153615951538
791,34,319,167,506,62.625744104385376
933,126,345,265,526,73.59954929351807
934,122,345,265,527,73.67756533622742
970,837,243,855,507,76.45745754241943
974,877,349,1151,1016,76.76653957366943
990,121,350,247,532,78.00601625442505
991,131,350,247,532,78.08387970924377
1113,1974,497,1823,716,87.50195384025574
1308,894,163,940,418,102.57291078567503
1308,0,968,146,1018,102.57291078567503
1311,27,177,174,385,102.80860567092896
1315,50,174,203,380,103.11377310752869
1316,71,172,216,380,103.19231534004211
1317,74,173,222,380,103.26832818984984
1318,87,170,228,378,103.34677982330322
1319,96,169,229,376,103.4242594242096
1321,100,162,228,372,103.57962489128111
1322,106,161,228,371,103.65612173080444
1323,109,159,231,370,103.73315119743349
1324,106,158,228,369,103.81017208099364
1325,110,156,234,367,103.88769221305849
1326,112,153,223,365,103.96612644195557
1327,1306,151,1449,894,104.04316973686218
1327,113,152,228,364,104.04316973686218
1328,1310,151,1447,896,104.1212899684906
1328,110,151,221,364,104.1212899684906
1329,1308,148,1443,896,104.19827342033386
1329,99,150,224,363,104.19827342033386
1330,1303,149,1438,897,104.27485418319702
1330,95,149,223,363,104.27485418319702
1331,1287,149,1429,899,104.35230350494383
1331,89,148,216,364,104.35230350494383
1332,86,149,209,364,104.42929673194884
1333,66,147,203,364,104.50682044029236
1334,36,150,193,367,104.58510732650755
1335,43,153,179,372,104.66011500358582
1336,35,155,180,373,104.74115705490112
1337,37,156,164,377,104.81817770004272
1339,0,160,131,384,104.9737033843994
1378,1094,182,1331,930,107.98613905906676
1379,1098,182,1331,931,108.06367588043211
1380,1093,185,1331,933,108.14030957221983
1381,1089,187,1331,935,108.2168276309967
1395,789,145,946,960,109.30031371116638
1396,793,152,947,963,109.37768507003784
1397,792,140,949,965,109.4552149772644
1398,788,138,951,972,109.53618836402892
1399,792,140,951,972,109.61215257644652
1400,794,148,951,975,109.69117879867554
1401,795,143,950,977,109.7682113647461
1403,794,121,951,977,109.922021150589
1404,795,108,950,978,109.99884557724
1405,795,97,950,979,110.07615399360655
1406,794,89,949,979,110.15015935897829
1418,1119,162,1322,1011,111.07816195487976
1419,1123,164,1322,1012,111.15467286109924
1420,1122,160,1322,1013,111.2316915988922
1420,997,0,979,152,111.2316915988922
1421,1124,159,1322,1014,111.30914688110352
1423,998,0,991,154,111.464693069458
1424,998,0,993,156,111.5422158241272
1427,1180,154,1322,1016,111.77452039718628
1433,1127,19,1096,171,112.23939657211304
1434,1128,19,1098,171,112.31415748596191
1435,1129,18,1100,171,112.39166855812071
1436,1129,16,1099,171,112.46919441223145
1437,1130,17,1101,172,112.5460376739502
1438,1130,15,1101,171,112.62236404418944
1439,1130,15,1102,171,112.69965267181396
1447,760,143,808,373,113.31649494171144
1448,758,143,808,375,113.39418292045592
1449,1135,9,1105,171,113.47171306610107
1450,1137,7,1107,170,113.54920816421507
1466,0,228,125,442,114.78489947319032
1467,1,227,127,441,114.86191987991332
1468,1,226,128,441,114.9389145374298
1469,0,225,128,440,115.01552963256836
1470,1,223,130,440,115.09356617927553
1471,0,224,126,440,115.1716058254242
1472,0,224,122,440,115.24837827682497
1473,0,223,124,439,115.32486367225648
1474,0,222,122,438,115.40217113494872
1475,0,221,123,437,115.47919058799744
1477,1,222,125,437,115.63420510292052
1487,2,219,152,437,116.41067314147948
1488,0,218,152,436,116.48719024658205
1489,1,217,153,435,116.56522178649902
1490,2,218,139,435,116.64224791526794
1491,2,219,151,436,116.71939015388487
1492,0,218,138,435,116.79688477516174
1493,0,217,139,435,116.87341380119324
1494,0,218,137,435,116.94889068603516
1495,4,217,142,434,117.02592754364014
1497,2,215,138,432,117.18016600608826
1498,1,214,139,431,117.25679111480711
1499,0,213,139,431,117.33353209495544
1500,0,213,140,430,117.41105318069458
1501,1,212,146,429,117.48757314682008
1502,0,212,146,429,117.56609320640564
1503,0,212,149,429,117.64310765266418
1504,0,210,152,428,117.71939539909364
1505,0,208,148,427,117.79839849472046
1506,0,208,147,427,117.87289929389954
1507,10,208,151,426,117.95092701911926
1508,8,207,149,424,118.02845764160156
1508,758,116,848,421,118.02845764160156
1509,9,206,151,423,118.10550689697266
1509,767,116,853,427,118.10550689697266
1510,9,206,142,423,118.18402099609376
1510,766,114,854,422,118.18402099609376
1511,771,115,855,434,118.25973749160768
1513,775,114,857,450,118.41524338722228
1514,774,112,857,437,118.49256324768066
1515,0,201,149,420,118.56972050666808
1515,777,109,858,437,118.56972050666808
1516,781,112,857,433,118.64724373817444
1517,780,113,855,414,118.72812151908876
1531,1057,0,1034,105,119.80548882484436
1533,7,195,149,413,119.9597475528717
1534,18,195,171,413,120.037748336792
1537,901,27,1019,945,120.27031517028809
1538,16,195,171,412,120.3468325138092
1538,904,15,1024,944,120.3468325138092
1539,904,27,1017,946,120.42491245269775
1540,901,26,1009,946,120.50125885009766
1541,900,16,1009,940,120.57977175712584
1542,901,21,1007,947,120.65629601478577
1543,899,55,1005,946,120.73731446266174
1544,899,85,1006,938,120.81309676170348
1577,18,178,166,398,123.36511254310608
1578,23,178,170,398,123.44161581993104
1579,1,177,169,399,123.51860451698305
1580,11,178,173,399,123.59561848640442
1581,27,176,166,397,123.67414474487305
1582,11,176,166,396,123.74866771697998
1583,14,175,163,396,123.8256368637085
1584,14,175,165,396,123.903160572052
1585,14,176,167,396,123.98018002510072
1586,14,175,164,396,124.05679655075072
1587,18,173,174,395,124.13377785682678
1588,13,173,171,395,124.21280598640442
1593,16,174,167,395,124.59815692901611
1594,13,173,172,394,124.674950838089
1595,12,171,175,393,124.7517602443695
1596,8,171,176,393,124.8283007144928
1597,8,170,177,391,124.90731644630432
1598,19,169,179,390,124.98433446884157
1599,19,169,179,389,125.06284928321838
1600,21,169,179,390,125.13779640197754
1601,25,169,181,390,125.2158260345459
1602,23,169,179,390,125.29335045814514
1603,24,168,183,389,125.37047481536864
1604,28,169,184,389,125.44849109649658
1605,16,166,182,388,125.5290141105652
1606,17,165,179,386,125.60597467422484
1607,16,163,178,384,125.68550419807434
1608,21,161,175,383,125.75979161262512
1609,19,159,177,382,125.83680033683775
1610,17,159,180,381,125.91434121131896
1611,22,158,180,381,125.99137163162231
1612,31,158,179,380,126.06839275360107
1614,30,156,173,379,126.22144651412964
1615,26,156,173,379,126.2984688282013
1618,19,156,177,380,126.53079986572266
1619,21,156,190,379,126.60782027244568
1621,28,153,181,376,126.76265358924866
1623,23,151,186,376,126.91569089889526
