frame nummer,x1=,y1=,x2=,y2=,time=
122,1117,149,1693,1066,12.103315353393555
122,1072,245,1263,606,12.103315353393555
122,0,392,164,685,12.103315353393555
122,760,181,987,610,12.103315353393555
122,1481,245,1663,601,12.103315353393555
123,274,320,928,1067,12.181003332138062
123,1101,149,1706,1066,12.181003332138062
123,1071,243,1259,606,12.181003332138062
123,0,389,163,684,12.181003332138062
123,764,180,987,608,12.181003332138062
123,1481,244,1678,600,12.181003332138062
124,264,318,939,1068,12.257712364196777
124,1088,149,1719,1066,12.257712364196777
124,1072,244,1256,606,12.257712364196777
124,0,389,164,684,12.258212327957153
124,1481,244,1689,600,12.258212327957153
124,748,180,1005,608,12.258212327957153
125,1078,147,1736,1067,12.335294961929321
125,256,316,951,1068,12.335294961929321
125,1072,244,1259,606,12.335294961929321
