frame nummer,x1=,y1=,x2=,y2=,time=
81,741,183,964,612,8.941915273666382
81,1403,250,1661,609,8.941915273666382
82,877,157,1482,1067,9.019911527633667
82,82,316,947,1068,9.019911527633667
82,262,389,431,685,9.019911527633667
82,0,388,141,684,9.019911527633667
82,1404,250,1658,609,9.019911527633667
82,746,183,975,612,9.019911527633667
83,84,314,956,1067,9.09691333770752
83,869,155,1500,1067,9.09691333770752
83,262,389,435,684,9.09691333770752
83,0,387,141,684,9.09691333770752
83,1405,250,1642,608,9.09691333770752
83,739,181,986,611,9.09691333770752
84,87,314,959,1068,9.173794507980347
84,862,155,1521,1067,9.173794507980347
84,262,389,437,684,9.173794507980347
84,0,387,141,684,9.173794507980347
84,732,181,988,610,9.173794507980347
84,1403,250,1651,608,9.173794507980347
85,88,314,963,1068,9.25158405303955
85,856,155,1540,1068,9.25158405303955
85,262,389,437,684,9.25158405303955
85,0,388,141,684,9.25158405303955
85,1404,249,1631,608,9.25158405303955
85,734,181,969,611,9.25158405303955
86,850,154,1555,1068,9.329073190689087
86,88,317,965,1068,9.329073190689087
86,262,390,437,684,9.329073190689087
86,0,388,141,684,9.329073190689087
86,1403,249,1638,609,9.329073190689087
86,732,182,970,612,9.329073190689087
87,846,152,1570,1067,9.406598806381226
87,88,317,967,1068,9.406598806381226
87,262,390,437,685,9.406598806381226
87,0,388,142,684,9.406598806381226
87,732,181,978,612,9.406598806381226
87,1403,249,1648,608,9.406598806381226
88,844,152,1582,1067,9.483121395111084
88,83,317,965,1068,9.483121395111084
88,263,389,435,684,9.483121395111084
88,0,388,142,684,9.483121395111084
88,1403,249,1631,607,9.48362135887146
88,734,182,983,612,9.48362135887146
89,837,153,1591,1068,9.560569524765015
89,81,319,960,1068,9.560569524765015
89,263,389,430,684,9.560569524765015
89,0,388,143,684,9.560569524765015
89,1404,249,1627,608,9.560569524765015
89,734,182,981,612,9.560569524765015
90,830,151,1598,1067,9.63877248764038
90,79,320,955,1068,9.63877248764038
90,263,389,419,684,9.63877248764038
90,0,388,143,684,9.63877248764038
90,1405,248,1635,607,9.63877248764038
90,749,182,990,611,9.63877248764038
91,827,153,1604,1067,9.7152578830719
91,72,323,946,1069,9.7152578830719
91,0,388,143,684,9.7152578830719
91,264,389,413,685,9.7152578830719
91,746,181,972,611,9.7152578830719
91,1405,249,1643,607,9.7152578830719
92,828,153,1608,1067,9.792078733444214
92,62,324,939,1069,9.792078733444214
92,0,388,145,684,9.792078733444214
92,752,181,970,611,9.792078733444214
92,265,389,405,685,9.792078733444214
92,1407,248,1644,606,9.792078733444214
93,826,153,1612,1067,9.869915962219238
93,54,325,931,1068,9.870415687561035
93,0,389,147,685,9.870415687561035
93,754,182,964,611,9.870415687561035
93,267,390,396,686,9.870415687561035
93,1409,249,1632,607,9.870415687561035
94,830,155,1614,1066,9.947408199310303
94,48,326,923,1067,9.947909116744995
94,0,390,149,685,9.947909116744995
94,750,184,967,612,9.947909116744995
94,1407,250,1658,607,9.947909116744995
94,269,391,383,684,9.947909116744995
95,836,157,1618,1067,10.025421619415283
95,45,328,916,1067,10.025421619415283
95,0,390,150,685,10.025421619415283
95,757,183,962,612,10.025421619415283
95,1410,249,1649,606,10.025421619415283
96,46,327,898,1067,10.103044033050537
96,847,154,1621,1067,10.103044033050537
96,0,390,150,686,10.103044033050537
96,757,184,967,612,10.103044033050537
96,1409,249,1655,607,10.103044033050537
97,856,154,1624,1068,10.179569005966187
97,53,327,886,1068,10.179569005966187
97,0,391,152,687,10.179569005966187
97,757,184,995,613,10.179569005966187
97,1409,250,1641,607,10.179569005966187
98,864,153,1627,1068,10.2564115524292
98,62,325,872,1067,10.2564115524292
98,0,391,152,686,10.2564115524292
98,758,184,990,612,10.2564115524292
98,1423,249,1659,606,10.2564115524292
99,78,323,862,1068,10.333523273468018
99,861,153,1629,1068,10.333523273468018
99,0,391,153,685,10.333523273468018
99,760,184,989,611,10.333523273468018
99,1413,249,1668,606,10.333523273468018
100,869,152,1631,1067,10.411667108535767
100,89,321,852,1067,10.411667108535767
100,0,391,154,686,10.411667108535767
100,757,183,975,612,10.411667108535767
100,1408,249,1658,606,10.411667108535767
101,880,152,1632,1068,10.490082025527954
101,113,321,840,1067,10.490082025527954
101,0,392,155,687,10.490082025527954
101,763,183,991,612,10.490082025527954
101,1406,249,1653,607,10.490082025527954
102,895,155,1632,1068,10.56682538986206
102,143,324,831,1068,10.56682538986206
102,0,394,158,689,10.56682538986206
102,761,186,996,614,10.56682538986206
102,1408,251,1662,607,10.56682538986206
103,912,158,1631,1067,10.643155097961426
103,174,327,822,1068,10.643155097961426
103,0,394,160,689,10.643155097961426
103,766,187,995,614,10.643155097961426
103,1412,252,1657,607,10.643155097961426
104,187,326,812,1067,10.720668315887451
104,931,158,1634,1068,10.720668315887451
104,0,394,161,689,10.720668315887451
104,757,187,1002,614,10.720668315887451
104,1417,252,1653,607,10.720668315887451
105,950,160,1637,1068,10.797749519348145
105,187,328,805,1068,10.797749519348145
105,0,394,163,688,10.797749519348145
105,766,187,1009,614,10.797749519348145
105,1426,251,1663,607,10.797749519348145
106,970,159,1638,1068,10.874827861785889
106,186,328,802,1069,10.874827861785889
106,0,395,163,688,10.874827861785889
106,762,187,982,614,10.874827861785889
106,1433,251,1644,606,10.874827861785889
107,991,159,1636,1068,10.952355146408081
107,191,328,799,1069,10.952355146408081
107,0,395,164,688,10.952355146408081
107,762,186,1007,614,10.952355146408081
107,1441,250,1650,606,10.952355146408081
107,1067,252,1244,613,10.952355146408081
108,195,327,797,1068,11.029876232147217
108,1014,159,1633,1067,11.029876232147217
108,0,394,163,688,11.029876232147217
108,762,186,1011,614,11.029876232147217
108,1449,250,1646,608,11.029876232147217
108,1066,252,1250,612,11.029876232147217
109,1043,159,1630,1067,11.106968879699707
109,201,325,796,1067,11.106968879699707
109,0,393,163,688,11.106968879699707
109,760,186,1011,613,11.107468605041504
109,1460,250,1664,603,11.107468605041504
109,1068,250,1256,611,11.107468605041504
110,1071,158,1627,1066,11.183276891708374
110,205,326,797,1067,11.183276891708374
110,0,393,164,688,11.183276891708374
110,1461,250,1661,604,11.183276891708374
110,760,186,1007,613,11.183276891708374
110,1068,250,1258,610,11.183276891708374
111,213,327,795,1067,11.261411666870117
111,1101,158,1622,1066,11.261411666870117
111,0,394,164,689,11.261411666870117
111,1068,251,1260,611,11.261411666870117
111,1463,250,1637,603,11.261411666870117
111,767,187,1001,613,11.261411666870117
112,215,325,799,1067,11.340522050857544
112,1136,158,1615,1067,11.340522050857544
112,0,394,164,688,11.340522050857544
112,1069,250,1260,609,11.340522050857544
112,1465,250,1638,604,11.340522050857544
112,766,187,973,612,11.340522050857544
113,218,324,803,1067,11.416455745697021
113,1149,154,1608,1066,11.416455745697021
113,0,393,164,687,11.416455745697021
113,1069,250,1260,609,11.416455745697021
113,764,185,1003,611,11.416455745697021
113,1469,249,1673,604,11.416455745697021
114,222,325,808,1067,11.493594646453857
114,1148,156,1601,1067,11.493594646453857
114,0,393,164,688,11.493594646453857
114,766,186,1005,612,11.493594646453857
114,1069,250,1263,610,11.493594646453857
114,1472,249,1664,605,11.493594646453857
115,224,324,813,1067,11.571600437164307
115,1148,152,1596,1066,11.571600437164307
115,0,392,165,686,11.571600437164307
115,1069,248,1264,610,11.571600437164307
115,750,185,1005,611,11.571600437164307
115,1471,248,1652,605,11.571600437164307
116,226,324,821,1067,11.647860527038574
116,1150,156,1606,1068,11.647860527038574
116,0,392,165,685,11.647860527038574
116,1069,247,1262,609,11.647860527038574
116,759,184,1001,611,11.647860527038574
116,1471,248,1650,603,11.647860527038574
117,226,325,838,1067,11.725374460220337
117,1151,156,1617,1067,11.725374460220337
117,0,392,165,685,11.725374460220337
117,757,185,987,611,11.725374460220337
117,1471,248,1672,603,11.725374460220337
117,1070,246,1270,609,11.725374460220337
118,227,326,854,1067,11.802616119384766
118,1155,155,1632,1067,11.802616119384766
118,0,393,166,688,11.803116083145142
118,1071,247,1272,610,11.803116083145142
118,1473,248,1684,604,11.803116083145142
118,755,185,1010,611,11.803116083145142
119,230,326,869,1067,11.880634307861328
119,1160,153,1649,1067,11.880634307861328
119,0,393,166,687,11.880634307861328
119,1071,246,1268,609,11.880634307861328
119,757,184,1012,611,11.880634307861328
119,1475,248,1655,603,11.880634307861328
120,235,324,882,1067,11.956806659698486
120,1155,151,1667,1066,11.956806659698486
120,1071,247,1272,608,11.956806659698486
120,0,392,165,686,11.956806659698486
120,753,184,1000,611,11.956806659698486
120,1477,246,1665,601,11.956806659698486
121,246,323,898,1067,12.034290313720703
121,1139,147,1681,1066,12.034290313720703
121,1072,247,1268,606,12.034290313720703
121,0,392,164,685,12.034290313720703
121,759,181,981,611,12.034290313720703
121,1478,245,1633,600,12.034290313720703
122,261,323,915,1067,12.111148834228516
122,1117,149,1693,1066,12.111148834228516
122,1072,245,1263,606,12.111148834228516
122,0,392,164,685,12.111148834228516
122,760,181,987,610,12.111148834228516
122,1481,245,1663,601,12.111148834228516
123,274,320,928,1067,12.188612699508667
123,1101,149,1706,1066,12.188612699508667
123,1071,243,1259,606,12.188612699508667
123,0,389,163,684,12.188612699508667
123,764,180,987,608,12.188612699508667
123,1481,244,1678,600,12.188612699508667
124,264,318,939,1068,12.264629125595093
124,1088,149,1719,1066,12.264629125595093
124,1072,244,1256,606,12.264629125595093
124,0,389,164,684,12.264629125595093
124,1481,244,1689,600,12.264629125595093
124,748,180,1005,608,12.264629125595093
125,1078,147,1736,1067,12.342746257781982
